nChannel	strChannelName	indStart	indStop	indDuration	Event_RMS	Window_RMS	EventPeak2Peak	SNR	Amplpp	PowerTrough	Ftrough	PowmaxFR	fmax_FR	EvPassRejection
1	Fp1-Fp2	429131	429185	54	4.42358629888637	1.25054256516391	17.3949752316882	12.512729364857	17.3949752316882	1.93608545911958	83	2.19178866155293	82	0
2	Fp1-F7	172135	172232	97	8.94135762068182	1.25967693340834	47.7767721904749	50.3835282652243	47.7767721904749	0.579937533401551	NaN	5.54407769768341	300	0
2	Fp1-F7	343089	343191	102	10.3683014462703	1.48950787970528	66.4635349387805	48.4539983919703	66.4635349387805	1.02938966486217	NaN	6.96244037596668	300	0
2	Fp1-F7	492462	492544	82	7.57319215213808	1.34560664964843	38.2659123933556	31.6753704747369	38.2659123933556	1.39980094618705	83	1.82021642668672	82	0
3	F7-T3	89035	89099	64	9.67599147197699	1.31891062186322	51.8481703289584	53.8220483576785	51.8481703289584	1.22099979566871	NaN	5.51187343318678	300	0
3	F7-T3	172137	172232	95	8.2765043921589	1.34548812457751	45.2861883469291	37.8385217856521	45.2861883469291	0.757185443932541	NaN	5.60617157533637	300	0
3	F7-T3	343077	343186	109	10.1746985702796	1.57104442162583	68.8685354575778	41.9436454756663	68.8685354575778	2.56110378588001	83	2.575098599137	82	0
4	T3-T5	578980	579341	361	22.4472138956529	2.21519810834995	135.386193489956	102.683283124042	135.386193489956	2.39736713082948	124	9.97311891544487	123	0
4	T3-T5	583234	583342	108	13.6774416208326	1.80209330201404	93.2537345428054	57.6043386028432	93.2537345428054	1.64247712660355	NaN	7.62457877937816	300	0
5	T5-O1	579069	579322	253	23.030826428167	2.20931975002589	116.607237755406	108.668055210131	116.607237755406	2.81464294275499	124	1.96858094640967	123	0
5	T5-O1	583233	583340	107	13.2153484023002	1.62510902682467	90.6824209535873	66.1290416586843	90.6824209535873	1.46383586402722	NaN	7.50206740503076	300	0
7	F8-T4	172408	172482	74	10.2414033695872	5.78873843184658	37.5278886628548	3.1300486739502	40.3379863160546	0.667166117521617	NaN	6.15417823780679	300	0
9	T6-O2	106904	106967	63	6.55115825133745	1.51978609724137	33.9384039380398	18.5810925409612	33.9384039380398	1.85211106383331	73	2.04865619806397	82	1
12	C3-P3	147765	147855	90	4.9108718111812	1.2568278658729	27.351469376736	15.2674179061695	27.351469376736	1.37170400363628	66	1.43593106153778	84	1
12	C3-P3	465511	465564	53	2.72505849611295	1.29523767225771	8.97905520832814	4.4264210611681	9.48468268995387	0.356158958193287	142	1.42570215445948	206	1
14	Fp2-F4	369129	369186	57	6.07886499848149	1.37967177674056	31.2572407558893	19.4130349574191	31.2572407558893	1.83656105595832	79	1.31981801867123	82	1
17	P4-O2	319954	320000	46	2.52136547089683	1.41405672118388	8.10046571682716	3.17934708104825	8.74088803221461	0.800327990197401	61	1.05051681470974	82	0
18	Fz-Cz	429111	429180	69	3.66129971115657	1.29987416614679	12.9698368593796	7.93355683749283	12.9698368593796	0.299604793864998	204	0.495110725920813	300	0
22	F7-F3	89033	89099	66	10.1008658044906	1.33311876834061	54.3563541087045	57.408938561223	54.3563541087045	3.12512788518802	83	1.92104816348128	82	0
22	F7-F3	172134	172231	97	8.05562870230669	1.23899800370991	44.9314378340357	42.2724742238711	44.9314378340357	0.596068629628519	NaN	5.81474741269369	300	0
22	F7-F3	215245	215308	63	4.93933507168942	1.24657848456357	26.139026216887	15.6999302651934	26.139026216887	1.43895683782836	73	1.519398223691	82	1
22	F7-F3	343078	343188	110	10.4860443522518	1.49283679307124	69.2379929413261	49.3399516889856	69.2379929413261	1.00589417079103	NaN	5.59672269835952	300	0
22	F7-F3	492467	492547	80	7.31553219429141	1.39088245831865	39.6190144615868	27.6637462329813	39.6190144615868	1.51231423993546	83	1.57374862164585	82	0
24	F8-F4	194069	194122	53	4.49274418286382	1.76969907343113	18.6156738755455	6.44502392813459	18.6156738755455	0.421476097593327	119	2.29001353614451	197	1
25	F4-Fz	342982	343023	41	6.26350439709942	1.23126166266628	27.8232680675263	25.8781996339594	27.8232680675263	2.39231126269661	61	1.47799754589793	82	1
28	T4-C4	75303	75357	54	10.1346063463153	6.06064770592413	32.3866826865145	2.79624801292017	38.6806096294662	1.22765745354592	135	5.57806358572128	134	0
28	T4-C4	87636	87714	78	10.8506725599926	6.20414624680992	37.1602413086551	3.05878719004312	51.5870359489453	1.223405528656	114	1.36711108498976	113	0
28	T4-C4	213347	213419	72	10.0275300452865	5.57223761011753	34.6452542755873	3.23838656718678	35.1792270776949	1.42298434619719	85	6.43732639887639	84	0
30	T5-P3	185672	185719	47	3.71368066998327	1.55333694366694	14.6968621066902	5.71580983646715	14.6968621066902	0.776526538143715	164	2.06156492018319	163	1
30	T5-P3	433288	433338	50	2.92219916534	1.54788691154826	9.56513597079086	3.5640285041358	12.1993448893492	0.443389334049725	153	1.48096984525014	168	0
30	T5-P3	578980	579321	341	20.6204516661673	2.10215296929491	120.253719263736	96.2205237208432	120.253719263736	2.20837773340998	124	9.27737712208022	123	0
30	T5-P3	583233	583327	94	14.1494726420969	1.70518831647262	89.7702299374147	68.8550520564648	89.7702299374147	3.56390709204881	84	1.98508430084445	83	0
31	P3-Pz	185722	185769	47	3.04236586877975	1.37957190211105	12.6763315113329	4.86333515160439	12.6763315113329	0.897825543104359	138	0.953311941267616	162	1
32	T6-P4	106906	106967	61	6.07888402714359	1.30902673980537	30.9321215178148	21.5650604483345	30.9321215178148	0.791900352526632	NaN	4.42998641410454	300	1
32	T6-P4	541533	541575	42	2.24936306788457	1.33348764741213	7.11379979167762	2.84538558108396	7.98234116890539	0.224763927876636	167	1.35118671849671	196	0
34	Pz-O1	473659	473714	55	2.273926400098	1.25309258307929	7.62827518099931	3.29296025347728	9.33460093426282	0.544018841193602	162	1.0045644177473	161	0
37	F7-C3	172135	172250	115	8.55242031093202	1.16756177117817	51.768209734505	53.6560056553193	51.768209734505	0.640366719115223	NaN	4.94127104285777	300	0
37	F7-C3	343045	343190	145	9.14926159551747	1.35488677671978	65.3429781710801	45.6001301064183	65.3429781710801	0.989719312871532	NaN	5.25474452840409	300	0
37	F7-C3	492465	492540	75	7.31745251313396	1.416979762805	38.7330036445031	26.668127942899	38.7330036445031	1.4214645295085	83	1.62018980200797	82	0
