name	type	units	sampling_frequency
Fp1	EEG	uV	1024
A2	EEG	uV	1024
Fp2	EEG	uV	1024
F7	EEG	uV	1024
F3	EEG	uV	1024
Fz	EEG	uV	1024
F4	EEG	uV	1024
F8	EEG	uV	1024
T3	EEG	uV	1024
C3	EEG	uV	1024
Cz	EEG	uV	1024
C4	EEG	uV	1024
T4	EEG	uV	1024
T5	EEG	uV	1024
P3	EEG	uV	1024
Pz	EEG	uV	1024
P4	EEG	uV	1024
T6	EEG	uV	1024
O1	EEG	uV	1024
A1	EEG	uV	1024
O2	EEG	uV	1024
T1	EEG	uV	1024
T2	EEG	uV	1024
