nChannel	strChannelName	indStart	indStop	indDuration	Event_RMS	Window_RMS	EventPeak2Peak	SNR	Amplpp	PowerTrough	Ftrough	PowmaxFR	fmax_FR	EvPassRejection
3	F7-T3	400712	400768	56	3.70061759236003	2.67181566187458	13.690352462029	3.1797335184874	27.0783145357021	0.59002908496592	164	1.70653186017147	163	0
3	F7-T3	400958	401271	313	4.42384991018376	2.306391328873	19.805511223995	4.20170356203051	27.0783145357021	1.08134246171621	131	1.9236654965502	130	1
3	F7-T3	401430	401607	177	3.03294465523001	2.78720517490552	13.5450497732972	1.74012569953096	27.0783145357021	0.852081484163997	163	1.26884140435314	186	0
3	F7-T3	404311	404373	62	2.74478622155803	2.34860620793851	10.4002950087985	1.65809093839217	22.9816070420525	0.358446899962875	125	0.723157915533891	141	0
3	F7-T3	404599	404639	40	1.84920231749621	2.60717836150056	6.51178749696188	0.63730641648289	22.9816070420525	0.122860012308141	137	1.14614312311924	235	0
3	F7-T3	405276	405486	210	4.27660409941182	3.36178229108161	22.2723780989958	1.95139570790018	22.9816070420525	0.927094158762452	141	0.790120087625163	140	0
3	F7-T3	405687	405730	43	4.55758494640982	3.78918661547341	19.7511642612141	1.68256525925572	27.211430073516	1.20699769677566	61	1.29365896972494	94	0
3	F7-T3	405816	405866	50	3.56624045838591	3.87440679307056	12.2830058651935	0.973305015576836	27.211430073516	0.59661889811069	109	0.888641202988972	123	0
3	F7-T3	406025	406152	127	5.08865129781984	4.02282598430994	21.9910406112358	1.77580988065521	28.9363588699404	1.44906920741641	61	2.23175912630266	89	0
3	F7-T3	406231	406297	66	4.49480014164315	4.14762377365138	16.9288425392377	1.31234510677669	28.9363588699404	1.38300045911719	61	1.85010497428355	102	0
3	F7-T3	406399	406470	71	4.37850406839947	4.13281213751253	15.403622705251	1.21794635748049	28.9363588699404	1.20871423300777	61	1.33919974666925	87	0
3	F7-T3	406733	407065	332	4.38116949513205	4.10893712741	28.6734318538705	1.25606956411178	28.9363588699404	1.52855971444858	94	1.76059640537079	93	0
3	F7-T3	407181	407239	58	3.97512566798496	4.15460748624381	14.2092004625979	1.00441569186341	28.9956188732126	0.638913741207437	162	1.89406866763527	171	0
3	F7-T3	407517	407733	216	4.62988262483223	3.9092221490888	21.4136878468309	1.5761869133645	28.9956188732126	1.28228350567124	111	1.24232058299297	110	0
3	F7-T3	408223	408298	75	4.94835321843927	3.37399355650011	24.3153519294034	2.53866249652832	26.770826231088	0.710697237109928	186	2.28295161091741	185	0
3	F7-T3	408417	408477	60	4.7454523875716	3.23177199521219	17.3443022145734	2.68525828375866	26.770826231088	0.80664997305059	189	2.3240160808129	188	0
3	F7-T3	408769	408829	60	3.06317838988784	2.74605829797914	10.7031806232907	1.47552807662946	26.3649073000363	0.613977133675552	179	1.69764826605938	178	0
